Lead Date,Platform,Campaign,Ad Name,Aff_param,Count(distinct profile_id)
2025-12-15,Google Display,Prospecting Display,In-Market Display A,AFF-2201,4
2025-12-15,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,3
2025-12-15,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,17
2025-12-15,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,4
2025-12-15,Bing,Brand Search,Bing Brand Exact,AFF-3201,14
2025-12-16,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,5
2025-12-16,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,1
2025-12-16,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,3
2025-12-16,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,3
2025-12-16,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,7
2025-12-16,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,18
2025-12-16,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,5
2025-12-16,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,5
2025-12-16,Google Display,Prospecting Display,In-Market Display A,AFF-2201,8
2025-12-16,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,15
2025-12-16,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,14
2025-12-16,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,8
2025-12-16,Bing,Brand Search,Bing Brand Exact,AFF-3201,13
2025-12-16,Google Search,Brand Search,Brand Core RSA,AFF-1201,10
2025-12-17,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,3
2025-12-17,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,3
2025-12-17,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,4
2025-12-17,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,1
2025-12-17,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,4
2025-12-17,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,5
2025-12-17,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,18
2025-12-17,Google Search,Brand Search,Brand Core RSA,AFF-1201,15
2025-12-17,Google Display,Prospecting Display,In-Market Display A,AFF-2201,13
2025-12-17,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,20
2025-12-17,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,15
2025-12-17,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,13
2025-12-17,Bing,Brand Search,Bing Brand Exact,AFF-3201,10
2025-12-17,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,10
2025-12-18,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,9
2025-12-18,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,2
2025-12-18,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,4
2025-12-18,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,1
2025-12-18,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,8
2025-12-18,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,11
2025-12-18,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,3
2025-12-18,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,3
2025-12-18,Bing,Brand Search,Bing Brand Exact,AFF-3201,6
2025-12-18,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,8
2025-12-18,Google Search,Brand Search,Brand Core RSA,AFF-1201,15
2025-12-18,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,19
2025-12-18,Google Display,Prospecting Display,In-Market Display A,AFF-2201,13
2025-12-18,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,15
2025-12-19,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,4
2025-12-19,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,5
2025-12-19,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,1
2025-12-19,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,1
2025-12-19,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,9
2025-12-19,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,21
2025-12-19,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,5
2025-12-19,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,11
2025-12-19,Google Display,Prospecting Display,In-Market Display A,AFF-2201,14
2025-12-19,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,15
2025-12-19,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,9
2025-12-19,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,9
2025-12-19,Bing,Brand Search,Bing Brand Exact,AFF-3201,11
2025-12-19,Google Search,Brand Search,Brand Core RSA,AFF-1201,14
2025-12-20,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,4
2025-12-20,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,1
2025-12-20,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,2
2025-12-20,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,5
2025-12-20,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,10
2025-12-20,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,8
2025-12-20,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,28
2025-12-20,Google Search,Brand Search,Brand Core RSA,AFF-1201,19
2025-12-20,Google Display,Prospecting Display,In-Market Display A,AFF-2201,8
2025-12-20,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,10
2025-12-20,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,16
2025-12-20,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,7
2025-12-20,Bing,Brand Search,Bing Brand Exact,AFF-3201,11
2025-12-20,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,6
2025-12-21,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,3
2025-12-21,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,4
2025-12-21,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,3
2025-12-21,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,4
2025-12-21,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,11
2025-12-21,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,4
2025-12-21,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,21
2025-12-21,Google Search,Brand Search,Brand Core RSA,AFF-1201,10
2025-12-21,Google Display,Prospecting Display,In-Market Display A,AFF-2201,5
2025-12-21,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,19
2025-12-21,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,13
2025-12-21,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,8
2025-12-21,Bing,Brand Search,Bing Brand Exact,AFF-3201,5
2025-12-21,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,7
2025-12-22,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,15
2025-12-22,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,3
2025-12-22,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,6
2025-12-22,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,6
2025-12-22,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,8
2025-12-22,Google Search,Brand Search,Brand Core RSA,AFF-1201,17
2025-12-22,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,4
2025-12-22,Google Display,Prospecting Display,In-Market Display A,AFF-2201,10
2025-12-22,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,9
2025-12-22,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,14
2025-12-22,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,10
2025-12-22,Bing,Brand Search,Bing Brand Exact,AFF-3201,9
2025-12-23,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,2
2025-12-23,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,2
2025-12-23,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,1
2025-12-23,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,5
2025-12-23,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,5
2025-12-23,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,5
2025-12-23,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,14
2025-12-23,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,5
2025-12-23,Google Display,Prospecting Display,In-Market Display A,AFF-2201,11
2025-12-23,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,11
2025-12-23,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,25
2025-12-23,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,9
2025-12-23,Bing,Brand Search,Bing Brand Exact,AFF-3201,9
2025-12-23,Google Search,Brand Search,Brand Core RSA,AFF-1201,18
2025-12-24,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,2
2025-12-24,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,5
2025-12-24,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,5
2025-12-24,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,1
2025-12-24,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,2
2025-12-24,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,8
2025-12-24,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,15
2025-12-24,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,5
2025-12-24,Google Display,Prospecting Display,In-Market Display A,AFF-2201,6
2025-12-24,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,10
2025-12-24,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,15
2025-12-24,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,7
2025-12-24,Bing,Brand Search,Bing Brand Exact,AFF-3201,11
2025-12-24,Google Search,Brand Search,Brand Core RSA,AFF-1201,25
2025-12-25,Google Search,Brand Search,Brand Core RSA,AFF-1201,14
2025-12-25,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,3
2025-12-25,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,7
2025-12-25,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,2
2025-12-25,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,3
2025-12-25,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,8
2025-12-25,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,7
2025-12-25,Google Display,Prospecting Display,In-Market Display A,AFF-2201,9
2025-12-25,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,9
2025-12-25,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,8
2025-12-25,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,12
2025-12-25,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,8
2025-12-25,Bing,Brand Search,Bing Brand Exact,AFF-3201,14
2025-12-25,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,12
2025-12-26,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,3
2025-12-26,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,5
2025-12-26,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,7
2025-12-26,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,2
2025-12-26,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,4
2025-12-26,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,5
2025-12-26,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,26
2025-12-26,Bing,Brand Search,Bing Brand Exact,AFF-3201,6
2025-12-26,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,7
2025-12-26,Google Display,Prospecting Display,In-Market Display A,AFF-2201,6
2025-12-26,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,22
2025-12-26,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,14
2025-12-26,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,4
2025-12-26,Google Search,Brand Search,Brand Core RSA,AFF-1201,17
2025-12-27,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,5
2025-12-27,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,5
2025-12-27,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,2
2025-12-27,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,3
2025-12-27,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,2
2025-12-27,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,17
2025-12-27,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,4
2025-12-27,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,5
2025-12-27,Google Display,Prospecting Display,In-Market Display A,AFF-2201,6
2025-12-27,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,17
2025-12-27,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,13
2025-12-27,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,13
2025-12-27,Bing,Brand Search,Bing Brand Exact,AFF-3201,11
2025-12-27,Google Search,Brand Search,Brand Core RSA,AFF-1201,13
2025-12-28,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,3
2025-12-28,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,8
2025-12-28,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,3
2025-12-28,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,3
2025-12-28,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,7
2025-12-28,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,3
2025-12-28,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,13
2025-12-28,Google Search,Brand Search,Brand Core RSA,AFF-1201,13
2025-12-28,Google Display,Prospecting Display,In-Market Display A,AFF-2201,4
2025-12-28,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,10
2025-12-28,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,12
2025-12-28,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,9
2025-12-28,Bing,Brand Search,Bing Brand Exact,AFF-3201,10
2025-12-28,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,5
2025-12-29,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,7
2025-12-29,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,3
2025-12-29,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,3
2025-12-29,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,1
2025-12-29,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,1
2025-12-29,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,5
2025-12-29,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,29
2025-12-29,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,10
2025-12-29,Google Display,Prospecting Display,In-Market Display A,AFF-2201,9
2025-12-29,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,12
2025-12-29,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,12
2025-12-29,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,9
2025-12-29,Bing,Brand Search,Bing Brand Exact,AFF-3201,11
2025-12-29,Google Search,Brand Search,Brand Core RSA,AFF-1201,18
2025-12-30,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,3
2025-12-30,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,2
2025-12-30,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,1
2025-12-30,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,8
2025-12-30,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,8
2025-12-30,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,26
2025-12-30,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,2
2025-12-30,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,9
2025-12-30,Google Display,Prospecting Display,In-Market Display A,AFF-2201,13
2025-12-30,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,14
2025-12-30,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,18
2025-12-30,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,10
2025-12-30,Bing,Brand Search,Bing Brand Exact,AFF-3201,5
2025-12-30,Google Search,Brand Search,Brand Core RSA,AFF-1201,9
2025-12-31,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,2
2025-12-31,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,2
2025-12-31,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,1
2025-12-31,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,4
2025-12-31,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,10
2025-12-31,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,7
2025-12-31,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,19
2025-12-31,Google Display,Prospecting Display,In-Market Display A,AFF-2201,5
2025-12-31,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,1
2025-12-31,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,20
2025-12-31,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,13
2025-12-31,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,4
2025-12-31,Bing,Brand Search,Bing Brand Exact,AFF-3201,7
2025-12-31,Google Search,Brand Search,Brand Core RSA,AFF-1201,15
2026-01-01,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,8
2026-01-01,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,4
2026-01-01,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,3
2026-01-01,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,4
2026-01-01,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,5
2026-01-01,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,24
2026-01-01,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,4
2026-01-01,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,3
2026-01-01,Google Display,Prospecting Display,In-Market Display A,AFF-2201,13
2026-01-01,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,17
2026-01-01,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,15
2026-01-01,Google Search,Brand Search,Brand Core RSA,AFF-1201,18
2026-01-01,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,4
2026-01-01,Bing,Brand Search,Bing Brand Exact,AFF-3201,12
2026-01-02,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,2
2026-01-02,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,5
2026-01-02,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,1
2026-01-02,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,3
2026-01-02,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,4
2026-01-02,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,6
2026-01-02,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,23
2026-01-02,Google Search,Brand Search,Brand Core RSA,AFF-1201,15
2026-01-02,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,7
2026-01-02,Google Display,Prospecting Display,In-Market Display A,AFF-2201,6
2026-01-02,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,12
2026-01-02,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,14
2026-01-02,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,10
2026-01-02,Bing,Brand Search,Bing Brand Exact,AFF-3201,11
2026-01-03,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,1
2026-01-03,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,2
2026-01-03,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,3
2026-01-03,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,7
2026-01-03,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,4
2026-01-03,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,4
2026-01-03,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,16
2026-01-03,Google Display,Prospecting Display,In-Market Display A,AFF-2201,10
2026-01-03,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,3
2026-01-03,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,14
2026-01-03,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,7
2026-01-03,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,6
2026-01-03,Bing,Brand Search,Bing Brand Exact,AFF-3201,9
2026-01-03,Google Search,Brand Search,Brand Core RSA,AFF-1201,9
2026-01-04,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,3
2026-01-04,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,3
2026-01-04,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,2
2026-01-04,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,2
2026-01-04,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,3
2026-01-04,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,7
2026-01-04,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,13
2026-01-04,Google Display,Prospecting Display,In-Market Display A,AFF-2201,5
2026-01-04,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,3
2026-01-04,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,11
2026-01-04,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,16
2026-01-04,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,6
2026-01-04,Bing,Brand Search,Bing Brand Exact,AFF-3201,15
2026-01-04,Google Search,Brand Search,Brand Core RSA,AFF-1201,15
2026-01-05,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,7
2026-01-05,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,8
2026-01-05,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,24
2026-01-05,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,7
2026-01-05,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,2
2026-01-05,Google Search,Brand Search,Brand Core RSA,AFF-1201,12
2026-01-05,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,9
2026-01-05,Google Display,Prospecting Display,In-Market Display A,AFF-2201,11
2026-01-05,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,13
